,wsi,mpp
1988,PIT_01_05187_01.tiff,0.5
1989,PIT_01_03130_01.tiff,0.5
1990,PIT_01_01008_01.tiff,0.5
1991,PIT_01_05404_01.tiff,0.5
1992,PIT_02_00124_01.tiff,0.5
1993,PIT_01_10123_01.tiff,0.5
1994,PIT_01_10082_02.tiff,0.5
1995,PIT_01_06177_01.tiff,0.5
1996,PIT_01_10100_02.tiff,0.5
1997,PIT_01_01540_01.tiff,0.5
1998,PIT_01_06158_01.tiff,0.5
1999,PIT_01_09095_01.tiff,0.5
2000,PIT_01_04603_01.tiff,0.5
2001,PIT_02_00155_01.tiff,0.5
2002,PIT_01_09207_01.tiff,0.5
2003,PIT_01_03784_01.tiff,0.5
2004,PIT_01_05617_01.tiff,0.5
2005,PIT_01_10074_01.tiff,0.5
2006,PIT_02_00344_01.tiff,0.5
2007,PIT_02_00067_01.tiff,0.5
2008,PIT_01_01175_01.tiff,0.5
2009,PIT_02_00050_01.tiff,0.5
2010,PIT_01_04524_01.tiff,0.5
2011,PIT_01_05836_01.tiff,0.5
2012,PIT_01_02609_01.tiff,0.5
2013,PIT_01_04474_01.tiff,0.5
2014,PIT_01_00278_01.tiff,0.5
2015,PIT_01_02145_01.tiff,0.5
2016,PIT_01_08559_01.tiff,0.5
2017,PIT_04_00503_01.tiff,0.5
2018,PIT_01_10557_01.tiff,0.5
2019,PIT_01_04095_01.tiff,0.5
2020,PIT_01_04411_01.tiff,0.5
2021,PIT_01_03103_01.tiff,0.5
2022,PIT_01_08482_01.tiff,0.5
2023,PIT_01_02692_01.tiff,0.5
2024,PIT_01_03297_01.tiff,0.5
2025,PIT_01_00877_01.tiff,0.5
2026,PIT_01_05598_01.tiff,0.5
2027,PIT_01_07955_01.tiff,0.5
2028,PIT_01_04481_01.tiff,0.5
2029,PIT_01_04439_01.tiff,0.5
2030,PIT_01_07534_01.tiff,0.5
2031,PIT_01_00854_01.tiff,0.5
2032,PIT_01_07140_01.tiff,0.5
2033,PIT_01_01232_01.tiff,0.5
2034,PIT_01_05241_01.tiff,0.5
2035,PIT_01_07678_01.tiff,0.5
2036,PIT_01_07696_01.tiff,0.5
2037,PIT_01_01866_01.tiff,0.5
2038,PIT_01_07838_01.tiff,0.5
2039,PIT_01_03470_01.tiff,0.5
2040,PIT_01_04183_01.tiff,0.5
2041,PIT_01_05173_01.tiff,0.5
2042,PIT_01_03894_01.tiff,0.5
2043,PIT_01_09959_03.tiff,0.5
2044,PIT_01_05438_01.tiff,0.5
2045,PIT_01_08443_01.tiff,0.5
2046,PIT_01_00050_01.tiff,0.5
2047,PIT_01_04274_01.tiff,0.5
2048,PIT_01_06923_01.tiff,0.5
2049,PIT_01_05509_01.tiff,0.5
2050,PIT_01_06086_01.tiff,0.5
2051,PIT_01_08745_01.tiff,0.5
2052,PIT_01_03709_01.tiff,0.5
2053,PIT_01_01582_01.tiff,0.5
2054,PIT_01_09340_01.tiff,0.5
2055,PIT_01_01769_01.tiff,0.5
2056,PIT_01_04730_01.tiff,0.5
2057,PIT_01_10080_02.tiff,0.5
2058,PIT_01_10286_01.tiff,0.5
2059,PIT_01_09806_01.tiff,0.5
2060,PIT_01_10068_01.tiff,0.5
2061,PIT_01_04536_01.tiff,0.5
2062,PIT_01_09105_01.tiff,0.5
2063,PIT_01_09997_01.tiff,0.5
2064,PIT_01_09259_01.tiff,0.5
2065,PIT_01_10509_01.tiff,0.5
2066,PIT_01_02747_01.tiff,0.5
2067,PIT_01_00975_01.tiff,0.5
2068,PIT_01_05560_01.tiff,0.5
2069,PIT_01_06180_01.tiff,0.5
2070,PIT_01_01067_01.tiff,0.5
2071,PIT_02_00210_01.tiff,0.5
2072,PIT_01_01592_01.tiff,0.5
2073,PIT_01_05554_01.tiff,0.5
2074,PIT_01_09961_04.tiff,0.5
2075,PIT_01_04209_01.tiff,0.5
2076,PIT_01_09409_01.tiff,0.5
2077,PIT_01_04971_01.tiff,0.5
2078,PIT_01_07942_01.tiff,0.5
2079,PIT_01_09197_01.tiff,0.5
2080,PIT_01_02897_01.tiff,0.5
2081,PIT_01_03107_01.tiff,0.5
2082,PIT_01_03580_01.tiff,0.5
2083,PIT_01_03300_01.tiff,0.5
2084,PIT_01_09769_01.tiff,0.5
2085,PIT_01_00919_01.tiff,0.5
2086,PIT_01_00810_01.tiff,0.5
2087,PIT_01_07666_01.tiff,0.5
2088,PIT_01_03276_01.tiff,0.5
2089,PIT_01_03821_01.tiff,0.5
2090,PIT_01_03732_01.tiff,0.5
2091,PIT_01_05012_01.tiff,0.5
2092,PIT_01_06785_01.tiff,0.5
2093,PIT_01_00004_01.tiff,0.5
2094,PIT_01_09494_01.tiff,0.5
2095,PIT_01_07421_01.tiff,0.5
2096,PIT_01_05728_01.tiff,0.5
2097,PIT_01_08828_01.tiff,0.5
2098,PIT_01_01564_01.tiff,0.5
2099,PIT_01_02140_01.tiff,0.5
2100,PIT_01_03752_01.tiff,0.5
2101,PIT_01_03730_01.tiff,0.5
2102,PIT_01_10402_02.tiff,0.5
2103,PIT_01_04632_01.tiff,0.5
2104,PIT_01_01081_01.tiff,0.5
2105,PIT_01_03610_01.tiff,0.5
2106,PIT_01_04799_01.tiff,0.5
2107,PIT_01_09292_01.tiff,0.5
2108,PIT_01_02624_01.tiff,0.5
2109,PIT_01_06478_01.tiff,0.5
2110,PIT_01_03433_01.tiff,0.5
2111,PIT_01_04306_01.tiff,0.5
2112,PIT_01_02616_01.tiff,0.5
2113,PIT_01_04469_01.tiff,0.5
2114,PIT_01_09963_01.tiff,0.5
2115,PIT_01_02637_01.tiff,0.5
2116,PIT_01_08298_01.tiff,0.5
2117,PIT_01_01930_01.tiff,0.5
2118,PIT_01_01596_01.tiff,0.5
2119,PIT_01_07318_01.tiff,0.5
2120,PIT_01_04652_01.tiff,0.5
2121,PIT_01_03089_01.tiff,0.5
2122,PIT_01_04696_01.tiff,0.5
2123,PIT_01_10095_06.tiff,0.5
2124,PIT_01_08521_01.tiff,0.5
2125,PIT_01_08896_01.tiff,0.5
2126,PIT_01_04394_01.tiff,0.5
2127,PIT_01_01879_01.tiff,0.5
2128,PIT_01_00917_01.tiff,0.5
2129,PIT_01_06761_01.tiff,0.5
2130,PIT_01_02541_01.tiff,0.5
2131,PIT_01_04284_01.tiff,0.5
2132,PIT_01_04420_01.tiff,0.5
2133,PIT_01_03614_01.tiff,0.5
2134,PIT_01_04827_01.tiff,0.5
2135,PIT_01_04292_01.tiff,0.5
2136,PIT_01_08451_01.tiff,0.5
2137,PIT_01_03996_01.tiff,0.5
2138,PIT_01_05010_01.tiff,0.5
2139,PIT_01_04651_01.tiff,0.5
2140,PIT_01_03206_01.tiff,0.5
2141,PIT_01_08996_01.tiff,0.5
2142,PIT_01_05470_01.tiff,0.5
2143,PIT_01_03763_01.tiff,0.5
2144,PIT_01_05349_01.tiff,0.5
2145,PIT_01_05785_01.tiff,0.5
2146,PIT_01_08442_01.tiff,0.5
2147,PIT_01_09358_01.tiff,0.5
2148,PIT_01_08872_01.tiff,0.5
2149,PIT_01_10540_01.tiff,0.5
2150,PIT_01_05863_01.tiff,0.5
2151,PIT_01_07426_01.tiff,0.5
2152,PIT_01_07918_01.tiff,0.5
2153,PIT_01_04060_01.tiff,0.5
2154,PIT_01_10302_01.tiff,0.5
2155,PIT_01_02576_01.tiff,0.5
2156,PIT_01_08834_01.tiff,0.5
2157,PIT_01_04354_01.tiff,0.5
2158,PIT_01_08255_01.tiff,0.5
2159,PIT_01_07082_01.tiff,0.5
2160,PIT_01_03010_01.tiff,0.5
2161,PIT_01_05307_01.tiff,0.5
2162,PIT_01_08742_01.tiff,0.5
2163,PIT_01_09131_01.tiff,0.5
2164,PIT_01_08665_01.tiff,0.5
2165,PIT_01_08826_01.tiff,0.5
2166,PIT_01_05300_01.tiff,0.5
2167,PIT_01_02104_01.tiff,0.5
2168,PIT_01_09638_01.tiff,0.5
2169,PIT_01_02990_01.tiff,0.5
2170,PIT_01_04402_01.tiff,0.5
2171,PIT_01_07477_01.tiff,0.5
2172,PIT_01_02830_01.tiff,0.5
2173,PIT_01_06078_01.tiff,0.5
2174,PIT_01_00116_01.tiff,0.5
2175,PIT_01_10127_01.tiff,0.5
2176,PIT_03_00331_01.tiff,0.5
2177,PIT_01_00326_01.tiff,0.5
2178,PIT_01_04823_01.tiff,0.5
2179,PIT_03_01087_01.tiff,0.5
2180,PIT_01_01297_01.tiff,0.5
2181,PIT_01_06669_01.tiff,0.5
2182,PIT_01_04683_01.tiff,0.5
2183,PIT_01_03423_01.tiff,0.5
2184,PIT_01_10108_01.tiff,0.5
2185,PIT_01_04208_01.tiff,0.5
2186,PIT_01_06684_01.tiff,0.5
2187,PIT_01_06050_01.tiff,0.5
2188,PIT_01_10231_01.tiff,0.5
2189,PIT_01_09313_01.tiff,0.5
2190,PIT_01_05738_01.tiff,0.5
2191,PIT_01_01780_01.tiff,0.5
2192,PIT_01_04468_01.tiff,0.5
2193,PIT_01_05034_01.tiff,0.5
2194,PIT_03_01522_01.tiff,0.5
2195,PIT_01_00310_01.tiff,0.5
2196,PIT_01_01194_01.tiff,0.5
2197,PIT_01_00610_01.tiff,0.5
2198,PIT_01_09701_01.tiff,0.5
2199,PIT_01_02548_01.tiff,0.5
2200,PIT_01_04556_01.tiff,0.5
2201,PIT_01_02582_01.tiff,0.5
2202,PIT_01_08350_01.tiff,0.5
2203,PIT_01_01700_01.tiff,0.5
2204,PIT_01_10369_03.tiff,0.5
2205,PIT_01_09062_01.tiff,0.5
2206,PIT_01_01632_01.tiff,0.5
2207,PIT_03_01510_01.tiff,0.5
2208,PIT_01_07517_01.tiff,0.5
2209,PIT_01_05594_01.tiff,0.5
2210,PIT_03_00554_01.tiff,0.5
2211,PIT_01_02861_01.tiff,0.5
2212,PIT_01_05263_01.tiff,0.5
2213,PIT_01_00757_01.tiff,0.5
2214,PIT_01_02665_01.tiff,0.5
2215,PIT_01_04768_01.tiff,0.5
2216,PIT_01_08376_01.tiff,0.5
2217,PIT_01_02827_01.tiff,0.5
2218,PIT_01_01241_01.tiff,0.5
2219,PIT_01_09369_01.tiff,0.5
2220,PIT_02_00045_01.tiff,0.5
2221,PIT_01_01124_01.tiff,0.5
2222,PIT_01_07386_01.tiff,0.5
2223,PIT_01_08369_01.tiff,0.5
2224,PIT_01_04538_01.tiff,0.5
2225,PIT_01_10293_01.tiff,0.5
2226,PIT_01_04861_01.tiff,0.5
2227,PIT_01_02757_01.tiff,0.5
2228,PIT_01_03006_01.tiff,0.5
2229,PIT_01_02911_01.tiff,0.5
2230,PIT_01_08018_01.tiff,0.5
2231,PIT_01_04429_01.tiff,0.5
2232,PIT_01_05024_01.tiff,0.5
2233,PIT_01_07236_01.tiff,0.5
2234,PIT_01_08816_01.tiff,0.5
2235,PIT_01_09803_01.tiff,0.5
2236,PIT_01_07128_01.tiff,0.5
2237,PIT_01_05959_01.tiff,0.5
2238,PIT_01_10159_01.tiff,0.5
2239,PIT_01_00489_01.tiff,0.5
2240,PIT_01_03050_01.tiff,0.5
2241,PIT_01_01341_01.tiff,0.5
2242,PIT_01_00133_01.tiff,0.5
2243,PIT_01_01995_01.tiff,0.5
2244,PIT_01_09012_01.tiff,0.5
2245,PIT_01_08242_01.tiff,0.5
2246,PIT_01_05278_01.tiff,0.5
2247,PIT_01_07321_01.tiff,0.5
2248,PIT_01_08169_01.tiff,0.5
2249,PIT_01_05633_01.tiff,0.5
2250,PIT_01_10491_01.tiff,0.5
2251,PIT_01_05328_01.tiff,0.5
2252,PIT_01_02758_01.tiff,0.5
2253,PIT_01_00987_01.tiff,0.5
2254,PIT_01_02678_01.tiff,0.5
2255,PIT_01_01089_01.tiff,0.5
2256,PIT_01_00367_01.tiff,0.5
2257,PIT_01_10024_01.tiff,0.5
2258,PIT_03_01043_01.tiff,0.5
2259,PIT_01_08141_01.tiff,0.5
2260,PIT_01_10594_02.tiff,0.5
2261,PIT_01_04649_01.tiff,0.5
2262,PIT_01_06109_01.tiff,0.5
2263,PIT_01_01362_01.tiff,0.5
2264,PIT_02_00264_01.tiff,0.5
2265,PIT_01_07658_01.tiff,0.5
2266,PIT_01_00575_01.tiff,0.5
2267,PIT_01_07802_01.tiff,0.5
2268,PIT_01_08386_01.tiff,0.5
2269,PIT_01_03550_01.tiff,0.5
2270,PIT_02_00167_01.tiff,0.5
2271,PIT_02_00125_01.tiff,0.5
2272,PIT_01_05608_01.tiff,0.5
2273,PIT_01_10157_01.tiff,0.5
2274,PIT_01_05620_01.tiff,0.5
2275,PIT_01_03177_01.tiff,0.5
2276,PIT_01_00955_01.tiff,0.5
2277,PIT_01_00756_01.tiff,0.5
2278,PIT_01_07989_01.tiff,0.5
2279,PIT_01_08348_01.tiff,0.5
2280,PIT_01_08899_01.tiff,0.5
2281,PIT_01_06508_01.tiff,0.5
2282,PIT_01_03908_01.tiff,0.5
2283,PIT_01_09057_01.tiff,0.5
2284,PIT_01_02943_01.tiff,0.5
2285,PIT_01_04237_01.tiff,0.5
2286,PIT_01_07214_01.tiff,0.5
2287,PIT_04_00254_01.tiff,0.5
2288,PIT_01_03591_01.tiff,0.5
2289,PIT_01_03175_01.tiff,0.5
2290,PIT_01_09473_01.tiff,0.5
2291,PIT_01_05652_01.tiff,0.5
2292,PIT_01_10174_01.tiff,0.5
2293,PIT_01_01184_01.tiff,0.5
2294,PIT_01_03531_01.tiff,0.5
2295,PIT_01_02542_01.tiff,0.5
2296,PIT_01_03696_01.tiff,0.5
2297,PIT_02_00222_01.tiff,0.5
2298,PIT_01_00940_01.tiff,0.5
2299,PIT_01_03637_01.tiff,0.5
2300,PIT_01_01431_01.tiff,0.5
2301,PIT_01_06732_01.tiff,0.5
2302,PIT_01_01407_01.tiff,0.5
2303,PIT_01_00325_01.tiff,0.5
2304,PIT_01_08432_01.tiff,0.5
2305,PIT_01_06035_01.tiff,0.5
2306,PIT_01_07852_01.tiff,0.5
2307,PIT_01_09209_01.tiff,0.5
2308,PIT_01_00687_01.tiff,0.5
2309,PIT_01_02935_01.tiff,0.5
2310,PIT_01_04857_01.tiff,0.5
2311,PIT_01_00052_01.tiff,0.5
2312,PIT_01_08425_01.tiff,0.5
2313,PIT_04_00038_01.tiff,0.5
2314,PIT_01_00108_01.tiff,0.5
2315,PIT_01_03475_01.tiff,0.5
2316,PIT_01_05689_01.tiff,0.5
2317,PIT_01_09692_01.tiff,0.5
2318,PIT_01_09435_01.tiff,0.5
2319,PIT_01_09961_02.tiff,0.5
2320,PIT_01_03005_01.tiff,0.5
2321,PIT_01_03566_01.tiff,0.5
2322,PIT_01_10023_01.tiff,0.5
2323,PIT_01_05768_01.tiff,0.5
2324,PIT_01_06850_01.tiff,0.5
2325,PIT_01_03893_01.tiff,0.5
2326,PIT_01_01450_01.tiff,0.5
2327,PIT_01_02980_01.tiff,0.5
2328,PIT_01_07113_01.tiff,0.5
2329,PIT_01_07655_01.tiff,0.5
2330,PIT_01_05271_01.tiff,0.5
2331,PIT_01_02619_01.tiff,0.5
2332,PIT_01_08100_01.tiff,0.5
2333,PIT_01_08703_01.tiff,0.5
2334,PIT_01_07456_01.tiff,0.5
2335,PIT_01_05636_01.tiff,0.5
2336,PIT_01_03642_01.tiff,0.5
2337,PIT_01_08937_01.tiff,0.5
2338,PIT_01_00828_01.tiff,0.5
2339,PIT_01_04810_01.tiff,0.5
2340,PIT_01_10249_01.tiff,0.5
2341,PIT_01_04436_01.tiff,0.5
2342,PIT_01_03061_01.tiff,0.5
2343,PIT_01_04623_01.tiff,0.5
2344,PIT_01_08711_01.tiff,0.5
2345,PIT_01_09041_01.tiff,0.5
2346,PIT_01_04541_01.tiff,0.5
2347,PIT_01_10176_02.tiff,0.5
2348,PIT_01_10327_01.tiff,0.5
2349,PIT_01_03537_01.tiff,0.5
2350,PIT_01_09572_01.tiff,0.5
2351,PIT_02_00197_01.tiff,0.5
2352,PIT_01_03494_01.tiff,0.5
2353,PIT_01_03316_01.tiff,0.5
2354,PIT_01_05048_01.tiff,0.5
2355,PIT_01_03217_01.tiff,0.5
2356,PIT_01_09798_01.tiff,0.5
2357,PIT_01_02996_01.tiff,0.5
2358,PIT_01_03844_01.tiff,0.5
2359,PIT_01_03042_01.tiff,0.5
2360,PIT_03_00829_01.tiff,0.5
2361,PIT_02_00012_01.tiff,0.5
2362,PIT_01_10513_01.tiff,0.5
2363,PIT_01_08334_01.tiff,0.5
2364,PIT_01_09134_01.tiff,0.5
2365,PIT_01_04612_01.tiff,0.5
2366,PIT_01_01424_01.tiff,0.5
2367,PIT_01_01570_01.tiff,0.5
2368,PIT_01_02547_01.tiff,0.5
2369,PIT_01_03228_01.tiff,0.5
2370,PIT_01_09281_01.tiff,0.5
2371,PIT_01_01947_01.tiff,0.5
2372,PIT_01_09110_01.tiff,0.5
2373,PIT_01_00993_01.tiff,0.5
2374,PIT_01_08659_01.tiff,0.5
2375,PIT_01_02640_01.tiff,0.5
2376,PIT_02_00148_01.tiff,0.5
2377,PIT_01_00523_01.tiff,0.5
2378,PIT_01_09704_01.tiff,0.5
2379,PIT_01_04415_01.tiff,0.5
2380,PIT_01_08087_01.tiff,0.5
2381,PIT_01_02927_01.tiff,0.5
2382,PIT_01_08212_01.tiff,0.5
2383,PIT_01_09011_01.tiff,0.5
2384,PIT_01_00490_01.tiff,0.5
2385,PIT_01_03455_01.tiff,0.5
2386,PIT_01_06730_01.tiff,0.5
2387,PIT_01_07484_01.tiff,0.5
2388,PIT_01_05485_01.tiff,0.5
2389,PIT_01_00327_01.tiff,0.5
2390,PIT_01_07811_01.tiff,0.5
2391,PIT_01_08653_01.tiff,0.5
2392,PIT_01_07373_01.tiff,0.5
2393,PIT_01_08180_01.tiff,0.5
2394,PIT_01_04512_01.tiff,0.5
2395,PIT_01_10277_01.tiff,0.5
2396,PIT_01_10364_01.tiff,0.5
2397,PIT_01_03831_01.tiff,0.5
2398,PIT_01_05564_01.tiff,0.5
2399,PIT_01_01654_01.tiff,0.5
2400,PIT_01_00093_01.tiff,0.5
2401,PIT_01_05655_01.tiff,0.5
2402,PIT_01_09078_01.tiff,0.5
2403,PIT_01_10092_01.tiff,0.5
2404,PIT_01_05267_01.tiff,0.5
2405,PIT_01_01187_01.tiff,0.5
2406,PIT_01_10041_01.tiff,0.5
2407,PIT_01_01715_01.tiff,0.5
2408,PIT_01_05423_01.tiff,0.5
2409,PIT_01_03525_01.tiff,0.5
2410,PIT_01_10316_01.tiff,0.5
2411,PIT_01_05220_01.tiff,0.5
2412,PIT_01_07809_01.tiff,0.5
2413,PIT_01_00515_01.tiff,0.5
2414,PIT_01_04504_01.tiff,0.5
2415,PIT_01_02614_01.tiff,0.5
2416,PIT_01_09717_01.tiff,0.5
2417,PIT_01_04062_01.tiff,0.5
2418,PIT_01_09984_02.tiff,0.5
2419,PIT_01_00898_01.tiff,0.5
2420,PIT_02_00237_01.tiff,0.5
2421,PIT_01_09854_01.tiff,0.5
2422,PIT_01_01612_01.tiff,0.5
2423,PIT_01_00047_01.tiff,0.5
2424,PIT_01_03929_01.tiff,0.5
2425,PIT_01_05032_01.tiff,0.5
2426,PIT_01_05782_01.tiff,0.5
2427,PIT_01_08664_01.tiff,0.5
2428,PIT_01_02584_01.tiff,0.5
2429,PIT_01_08579_01.tiff,0.5
2430,PIT_01_01177_01.tiff,0.5
2431,PIT_02_00274_01.tiff,0.5
2432,PIT_01_10207_01.tiff,0.5
2433,PIT_01_10458_01.tiff,0.5
2434,PIT_01_02171_01.tiff,0.5
2435,PIT_01_03084_01.tiff,0.5
2436,PIT_01_08550_01.tiff,0.5
2437,PIT_02_00216_01.tiff,0.5
2438,PIT_01_01182_01.tiff,0.5
2439,PIT_01_00039_01.tiff,0.5
2440,PIT_01_03721_01.tiff,0.5
2441,PIT_01_02727_01.tiff,0.5
2442,PIT_01_01972_01.tiff,0.5
2443,PIT_01_00038_01.tiff,0.5
2444,PIT_01_04057_01.tiff,0.5
2445,PIT_01_09949_01.tiff,0.5
2446,PIT_01_02531_01.tiff,0.5
2447,PIT_01_04294_01.tiff,0.5
2448,PIT_01_01731_01.tiff,0.5
2449,PIT_01_03734_01.tiff,0.5
2450,PIT_01_01647_01.tiff,0.5
2451,PIT_01_10200_01.tiff,0.5
2452,PIT_01_04868_01.tiff,0.5
2453,PIT_01_05401_01.tiff,0.5
2454,PIT_02_00208_01.tiff,0.5
2455,PIT_01_02143_01.tiff,0.5
2456,PIT_01_02829_01.tiff,0.5
2457,PIT_01_06665_01.tiff,0.5
2458,PIT_01_02814_01.tiff,0.5
2459,PIT_01_10385_01.tiff,0.5
2460,PIT_01_09103_01.tiff,0.5
2461,PIT_01_10358_01.tiff,0.5
2462,PIT_01_04229_01.tiff,0.5
2463,PIT_01_06582_01.tiff,0.5
2464,PIT_01_08959_01.tiff,0.5
2465,PIT_01_10444_01.tiff,0.5
2466,PIT_01_04078_01.tiff,0.5
2467,PIT_01_10483_01.tiff,0.5
2468,PIT_01_05452_01.tiff,0.5
2469,PIT_01_04575_01.tiff,0.5
2470,PIT_01_00602_01.tiff,0.5
2471,PIT_01_05297_01.tiff,0.5
2472,PIT_01_10459_04.tiff,0.5
2473,PIT_01_04075_01.tiff,0.5
2474,PIT_01_00618_01.tiff,0.5
2475,PIT_01_08560_01.tiff,0.5
2476,PIT_01_00289_01.tiff,0.5
2477,PIT_01_09676_01.tiff,0.5
2478,PIT_02_00273_01.tiff,0.5
2479,PIT_01_02803_01.tiff,0.5
2480,PIT_01_01392_01.tiff,0.5
2481,PIT_01_06757_01.tiff,0.5
2482,PIT_01_02133_01.tiff,0.5
2483,PIT_01_02639_01.tiff,0.5
2484,PIT_01_00375_01.tiff,0.5
2485,PIT_01_02764_01.tiff,0.5
2486,PIT_01_08455_01.tiff,0.5
2487,PIT_01_02054_01.tiff,0.5
2488,PIT_01_10143_01.tiff,0.5
2489,PIT_01_03051_01.tiff,0.5
2490,PIT_01_08332_01.tiff,0.5
2491,PIT_02_00019_01.tiff,0.5
2492,PIT_02_00251_01.tiff,0.5
2493,PIT_01_04586_01.tiff,0.5
2494,PIT_01_03449_01.tiff,0.5
2495,PIT_01_05664_01.tiff,0.5
2496,PIT_01_02198_01.tiff,0.5
2497,PIT_01_08511_01.tiff,0.5
2498,PIT_01_03819_01.tiff,0.5
2499,PIT_01_08553_01.tiff,0.5
2500,PIT_01_10377_01.tiff,0.5
2501,PIT_01_10341_01.tiff,0.5
2502,PIT_01_04647_01.tiff,0.5
2503,PIT_01_04522_01.tiff,0.5
2504,PIT_01_03521_01.tiff,0.5
2505,PIT_01_07553_01.tiff,0.5
2506,PIT_01_10117_01.tiff,0.5
2507,PIT_01_01824_01.tiff,0.5
2508,PIT_02_00308_01.tiff,0.5
2509,PIT_01_03117_01.tiff,0.5
2510,PIT_01_04913_01.tiff,0.5
2511,PIT_01_09629_01.tiff,0.5
2512,PIT_01_01789_01.tiff,0.5
2513,PIT_01_06968_01.tiff,0.5
2514,PIT_01_02799_01.tiff,0.5
2515,PIT_02_00177_01.tiff,0.5
2516,PIT_01_10429_01.tiff,0.5
2517,PIT_01_04636_01.tiff,0.5
2518,PIT_01_03194_01.tiff,0.5
2519,PIT_01_04443_01.tiff,0.5
2520,PIT_04_00215_01.tiff,0.5
2521,PIT_01_05645_01.tiff,0.5
2522,PIT_01_03828_01.tiff,0.5
2523,PIT_01_00366_01.tiff,0.5
2524,PIT_01_00716_01.tiff,0.5
2525,PIT_01_08815_01.tiff,0.5
2526,PIT_01_05182_01.tiff,0.5
2527,PIT_01_09567_01.tiff,0.5
2528,PIT_01_04270_01.tiff,0.5
2529,PIT_01_00880_01.tiff,0.5
2530,PIT_01_03596_01.tiff,0.5
2531,PIT_01_02708_01.tiff,0.5
2532,PIT_01_05383_01.tiff,0.5
2533,PIT_01_07009_01.tiff,0.5
2534,PIT_01_07943_01.tiff,0.5
2535,PIT_01_00823_01.tiff,0.5
2536,PIT_01_07301_01.tiff,0.5
2537,PIT_01_01338_01.tiff,0.5
2538,PIT_01_04181_01.tiff,0.5
2539,PIT_01_04686_01.tiff,0.5
2540,PIT_01_01518_01.tiff,0.5
2541,PIT_01_01931_01.tiff,0.5
2542,PIT_01_08676_01.tiff,0.5
2543,PIT_01_07670_01.tiff,0.5
2544,PIT_01_04109_01.tiff,0.5
2545,PIT_01_00611_01.tiff,0.5
2546,PIT_01_08359_01.tiff,0.5
2547,PIT_01_01164_01.tiff,0.5
2548,PIT_01_04343_01.tiff,0.5
2549,PIT_01_00048_01.tiff,0.5
2550,PIT_01_01250_01.tiff,0.5
2551,PIT_01_03094_01.tiff,0.5
2552,PIT_01_07650_01.tiff,0.5
2553,PIT_01_02700_01.tiff,0.5
2554,PIT_01_08938_01.tiff,0.5
2555,PIT_01_05223_01.tiff,0.5
2556,PIT_01_09603_01.tiff,0.5
2557,PIT_01_10039_01.tiff,0.5
2558,PIT_01_09664_01.tiff,0.5
2559,PIT_01_02824_01.tiff,0.5
2560,PIT_01_03824_01.tiff,0.5
2561,PIT_01_04485_01.tiff,0.5
2562,PIT_01_08626_01.tiff,0.5
2563,PIT_02_00334_01.tiff,0.5
2564,PIT_01_10158_01.tiff,0.5
2565,PIT_01_04452_01.tiff,0.5
2566,PIT_01_04476_01.tiff,0.5
2567,PIT_01_09127_01.tiff,0.5
2568,PIT_01_01314_01.tiff,0.5
2569,PIT_01_00439_01.tiff,0.5
2570,PIT_01_02684_01.tiff,0.5
2571,PIT_01_09114_01.tiff,0.5
2572,PIT_01_05477_01.tiff,0.5
2573,PIT_02_00042_01.tiff,0.5
2574,PIT_02_00008_01.tiff,0.5
2575,PIT_01_03044_01.tiff,0.5
2576,PIT_01_01028_01.tiff,0.5
2577,PIT_04_00501_01.tiff,0.5
2578,PIT_01_08181_01.tiff,0.5
2579,PIT_01_10349_01.tiff,0.5
2580,PIT_01_01852_01.tiff,0.5
2581,PIT_01_07759_01.tiff,0.5
2582,PIT_01_02571_01.tiff,0.5
2583,PIT_01_07639_01.tiff,0.5
2584,PIT_01_00710_01.tiff,0.5
2585,PIT_01_03435_01.tiff,0.5
2586,PIT_01_09004_01.tiff,0.5
2587,PIT_01_03952_01.tiff,0.5
2588,PIT_01_04968_01.tiff,0.5
2589,PIT_01_10173_01.tiff,0.5
2590,PIT_01_09538_01.tiff,0.5
2591,PIT_01_07173_01.tiff,0.5
2592,PIT_01_03428_01.tiff,0.5
2593,PIT_01_09348_01.tiff,0.5
2594,PIT_01_05013_01.tiff,0.5
2595,PIT_01_05005_01.tiff,0.5
2596,PIT_03_01283_01.tiff,0.5
2597,PIT_01_00953_01.tiff,0.5
2598,PIT_01_08554_01.tiff,0.5
2599,PIT_01_02743_01.tiff,0.5
2600,PIT_01_04891_01.tiff,0.5
2601,PIT_01_04566_01.tiff,0.5
2602,PIT_01_04026_01.tiff,0.5
2603,PIT_01_07946_01.tiff,0.5
2604,PIT_01_03029_01.tiff,0.5
2605,PIT_01_04889_01.tiff,0.5
2606,PIT_01_08592_01.tiff,0.5
2607,PIT_01_00988_01.tiff,0.5
2608,PIT_01_03627_01.tiff,0.5
2609,PIT_01_08342_01.tiff,0.5
2610,PIT_01_03982_01.tiff,0.5
2611,PIT_01_02611_01.tiff,0.5
2612,PIT_01_10184_01.tiff,0.5
2613,PIT_01_04654_01.tiff,0.5
2614,PIT_01_02835_01.tiff,0.5
2615,PIT_01_00516_01.tiff,0.5
2616,PIT_01_09404_01.tiff,0.5
2617,PIT_01_00112_01.tiff,0.5
2618,PIT_01_09223_01.tiff,0.5
2619,PIT_01_03369_01.tiff,0.5
2620,PIT_01_06978_01.tiff,0.5
2621,PIT_01_06589_01.tiff,0.5
2622,PIT_01_05273_01.tiff,0.5
